empl_id,start_date,rank,sl,day
22550,1990-11-01 00:00:00,nan,LM: Logistics,"16,480.0,16,576.0,16,528.0,16,528.0,5,264.0,9,264.0,16,480.0,16,528.0,16,576.0,5,528.0,16,432.0,16,528.0,5,528.0,5,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,15,48.0,"
22554,1991-06-10 00:00:00,6,MA: Mgmt Advisory Svcs,"7,190.84337349397592,9,271.8072289156627,13,17.349397590361445,7,538.1818181818182,9,20.363636363636363,13,17.454545454545453,7,350.2574257425743,9,109.78217821782178,13,67.96039603960396,7,396.0,9,126.06741573033707,13,5.932584269662922,7,345.34054054054053,9,156.97297297297297,13,25.686486486486487,7,170.66666666666669,9,256.0,13,53.33333333333333,7,528.0,7,567.0,9,9.0,7,174.38532110091745,9,353.61467889908255,7,172.8,9,259.2,7,345.48148148148147,9,130.37037037037035,13,52.148148148148145,7,512.0,9,16.0,7,420.0,9,60.0,7,528.0,7,475.2,9,26.400000000000002,13,26.400000000000002,7,576.0,7,528.0,7,480.0,7,458.6666666666667,9,21.333333333333336,7,576.0,7,528.0,7,576.0,7,137.14285714285714,9,342.8571428571429,7,407.54716981132077,9,36.22641509433962,13,36.22641509433962,7,528.0,7,576.0,7,288.0,9,224.0,13,16.0,7,480.0,9,24.0,13,24.0,7,480.0,7,528.0,7,528.0,7,576.0,7,443.0769230769231,9,36.92307692307693,16,48.0,"
22555,1991-08-26 00:00:00,5,LM: Logistics,"5,456.72727272727275,9,23.272727272727273,5,563.4098360655737,9,9.442622950819672,12,3.1475409836065573,5,521.2307692307693,12,6.769230769230769,5,517.2972972972973,12,10.702702702702704,5,327.36,9,92.39999999999999,12,87.12,13,21.12,5,296.9491525423729,9,16.271186440677965,12,150.5084745762712,13,16.271186440677965,5,489.53642384105956,12,38.4635761589404,5,454.0235294117647,9,60.98823529411764,13,60.98823529411764,5,528.0,5,396.3711340206185,9,17.814432989690722,13,17.814432989690722,5,481.3259668508287,9,46.674033149171265,5,442.10526315789474,9,50.526315789473685,13,35.36842105263158,5,462.2222222222222,9,17.77777777777778,5,518.9743589743589,9,4.512820512820514,13,4.512820512820514,5,489.2477064220183,9,19.376146788990827,13,19.376146788990827,5,532.253164556962,9,21.873417721518987,13,21.873417721518987,5,389.59223300970876,9,56.3883495145631,12,25.631067961165048,13,56.3883495145631,5,381.6393442622951,9,19.67213114754098,12,70.81967213114754,13,7.868852459016394,5,165.19480519480518,12,314.80519480519484,5,120.6282722513089,12,455.3717277486911,5,188.57142857142858,9,6.285714285714286,12,326.8571428571429,13,6.285714285714286,5,254.51162790697674,9,26.790697674418603,12,267.90697674418607,13,26.790697674418603,5,354.28571428571433,9,62.85714285714286,13,62.85714285714286,5,463.728813559322,9,8.135593220338983,13,8.135593220338983,5,487.8987341772152,9,20.050632911392405,13,20.050632911392405,5,554.9268292682926,9,10.536585365853657,13,10.536585365853657,5,481.4117647058823,9,46.58823529411765,5,483.2542372881356,9,44.7457627118644,5,442.5974025974026,12,37.4025974025974,5,528.0,5,422.40000000000003,9,8.123076923076923,12,89.35384615384616,13,8.123076923076923,5,552.0,9,3.4285714285714284,12,17.142857142857142,13,3.4285714285714284,5,480.0,16,48.0,"
22559,1991-10-21 00:00:00,5,AA: Advanced Analytics,"4,7.384615384615385,11,118.15384615384616,12,354.46153846153845,4,26.38167938931298,8,8.793893129770993,9,4.396946564885496,11,184.67175572519082,12,351.7557251908397,5,16.10847457627119,8,14.31864406779661,11,211.20000000000002,12,286.3728813559322,11,276.9836065573771,12,251.01639344262293,11,246.96774193548384,12,281.0322580645161,11,210.0,12,270.0,11,264.0,12,264.0,9,7.111111111111111,11,284.44444444444446,12,284.44444444444446,5,20.842105263157894,9,6.947368421052631,11,277.89473684210526,12,222.3157894736842,11,185.14285714285714,12,246.85714285714283,5,13.037037037037036,9,6.518518518518518,11,299.85185185185185,12,208.59259259259258,5,49.381294964028775,9,7.597122302158274,11,227.9136690647482,12,243.10791366906477,5,14.76923076923077,11,228.92307692307693,12,236.30769230769232,5,8.123076923076923,11,324.92307692307696,12,194.95384615384617,11,293.33333333333337,12,234.66666666666666,11,320.0,12,256.0,9,8.516129032258064,11,315.0967741935484,12,204.38709677419354,5,30.0,11,210.0,12,240.0,11,243.69230769230768,12,236.30769230769232,11,256.0,12,320.0,11,234.66666666666666,12,293.33333333333337,5,7.890410958904109,11,307.7260273972603,12,260.3835616438356,11,273.06666666666666,12,206.93333333333334,11,274.2857142857143,12,205.7142857142857,5,4.631578947368421,11,222.3157894736842,12,301.05263157894734,11,293.5031847133758,12,282.4968152866242,9,8.061068702290076,11,322.44274809160305,12,197.49618320610688,9,11.11578947368421,11,238.98947368421054,12,277.89473684210526,11,267.1304347826087,12,212.8695652173913,11,222.8256880733945,12,305.17431192660547,11,301.05263157894734,12,226.94736842105263,11,316.50511945392486,12,259.4948805460751,11,238.13953488372093,12,241.86046511627907,16,48.0,"
22560,1991-11-18 00:00:00,4,MA: Mgmt Advisory Svcs,"16,480.0,9,576.0,16,528.0,16,528.0,16,528.0,16,480.0,16,528.0,6,576.0,16,528.0,15,432.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,528.0,15,480.0,15,480.0,15,576.0,15,528.0,15,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,9,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
22576,1992-09-01 00:00:00,nan,MA: Mgmt Advisory Svcs,"8,166.15384615384616,9,203.07692307692307,13,110.76923076923077,8,54.386266094420606,9,301.5965665236052,13,220.01716738197425,9,528.0,16,528.0,9,528.0,16,480.0,16,528.0,16,576.0,16,528.0,16,432.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
22589,1993-01-15 00:00:00,nan,MA: Mgmt Advisory Svcs,"5,480.0,5,576.0,16,528.0,9,528.0,16,528.0,16,480.0,16,528.0,16,576.0,16,528.0,16,432.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
22597,1993-06-01 00:00:00,5,LM: Logistics,"9,480.0,9,576.0,9,528.0,9,528.0,3,158.4,9,369.59999999999997,9,480.0,3,130.08695652173913,9,397.9130434782609,3,54.0,9,522.0,3,20.705882352941178,9,507.29411764705884,1,42.146341463414636,3,10.536585365853659,9,379.3170731707317,1,12.571428571428571,3,25.142857142857142,9,490.2857142857143,1,33.0,3,33.0,9,462.0,1,18.823529411764707,9,461.1764705882353,1,13.200000000000001,9,514.8,1,6.518518518518518,9,521.4814814814814,1,65.82857142857142,9,510.1714285714286,1,44.0,9,484.0,1,13.714285714285714,9,466.2857142857143,1,44.651162790697676,3,11.162790697674419,9,424.1860465116279,3,87.49367088607595,9,488.50632911392404,16,528.0,9,576.0,15,576.0,9,480.0,15,480.0,9,480.0,15,480.0,9,528.0,15,528.0,9,576.0,15,576.0,9,528.0,15,528.0,9,528.0,15,528.0,9,480.0,15,480.0,9,528.0,15,528.0,9,528.0,15,528.0,9,576.0,15,576.0,9,480.0,15,480.0,15,48.0,"
22610,1994-01-03 00:00:00,4,LM: Logistics,"5,480.0,5,576.0,5,528.0,5,528.0,5,528.0,5,480.0,5,528.0,5,576.0,5,528.0,5,432.0,5,528.0,5,528.0,5,480.0,5,528.0,5,528.0,5,576.0,5,528.0,5,480.0,5,480.0,5,576.0,5,528.0,5,576.0,5,480.0,5,480.0,5,528.0,5,576.0,5,528.0,5,528.0,5,480.0,16,528.0,5,528.0,5,576.0,5,480.0,16,48.0,"
22631,1994-07-25 00:00:00,nan,MA: Mgmt Advisory Svcs,"4,432.0,9,48.0,4,528.0,9,48.0,4,480.0,9,48.0,4,480.0,9,48.0,4,528.0,4,192.0,9,288.0,4,384.0,9,144.0,4,336.0,9,240.0,4,528.0,4,384.0,9,48.0,4,480.0,9,48.0,4,528.0,4,480.0,4,528.0,4,528.0,4,240.0,9,336.0,4,480.0,9,48.0,4,480.0,4,432.0,9,48.0,4,576.0,4,240.0,9,288.0,4,576.0,4,432.0,9,48.0,4,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
22632,1994-08-15 00:00:00,4,MA: Mgmt Advisory Svcs,"7,480.0,7,549.0841121495328,9,26.91588785046729,9,316.8,13,211.20000000000002,16,528.0,9,528.0,9,480.0,16,528.0,9,576.0,16,528.0,16,432.0,7,105.60000000000001,9,211.20000000000002,13,211.20000000000002,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,7,576.0,7,528.0,7,576.0,7,480.0,7,480.0,7,528.0,7,576.0,16,528.0,9,528.0,16,480.0,16,528.0,16,528.0,7,576.0,7,480.0,16,48.0,"
22637,2006-11-01 00:00:00,nan,SL: Legacy,"9,48.0,12,432.0,9,48.0,12,528.0,9,66.0,12,462.0,9,261.0,12,267.0,9,42.0,12,486.0,9,480.0,9,186.0,12,342.0,9,144.0,12,432.0,15,576.0,15,528.0,15,432.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,528.0,15,480.0,15,480.0,15,576.0,15,528.0,15,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
22642,1994-11-01 00:00:00,5,MA: Mgmt Advisory Svcs,"7,117.81818181818181,9,231.27272727272728,13,130.9090909090909,7,133.28925619834712,9,323.702479338843,13,119.00826446280992,7,127.30434782608695,9,244.17391304347825,13,156.52173913043478,7,110.0936170212766,9,285.34468085106386,13,132.56170212765957,7,178.77165354330708,9,187.08661417322833,13,162.14173228346456,7,53.83177570093458,9,305.0467289719626,13,121.12149532710279,7,465.88235294117646,9,62.11764705882353,7,576.0,7,372.7058823529412,9,155.29411764705884,7,432.0,7,252.52173913043478,9,275.4782608695652,7,410.6666666666667,9,117.33333333333333,7,480.0,7,528.0,7,528.0,7,576.0,7,384.0,9,144.0,7,480.0,7,342.8571428571429,9,137.14285714285714,7,576.0,7,528.0,7,94.25454545454545,9,481.7454545454545,7,166.95652173913044,9,313.04347826086956,7,480.0,7,528.0,7,209.45454545454547,9,366.54545454545456,7,528.0,7,462.0,9,66.0,7,480.0,7,528.0,7,528.0,7,576.0,16,480.0,16,48.0,"
22644,1994-11-28 00:00:00,5,DS: Digital Services,"8,158.4,9,225.6,13,96.0,5,11.636363636363637,8,267.6363636363636,9,238.54545454545456,10,40.72727272727273,13,17.454545454545453,5,61.21739130434783,7,10.202898550724637,8,160.69565217391306,9,181.10144927536234,10,35.71014492753623,13,79.07246376811594,3,48.98969072164949,8,168.7422680412371,9,261.2783505154639,13,48.98969072164949,3,81.64948453608248,5,5.443298969072165,8,156.49484536082474,9,197.31958762886597,10,38.103092783505154,13,48.98969072164949,3,69.33333333333333,5,5.333333333333334,8,192.0,9,160.0,13,53.33333333333333,3,156.24489795918367,5,5.387755102040816,8,86.20408163265306,9,215.51020408163265,10,10.775510204081632,13,53.87755102040816,3,38.72268907563025,5,9.680672268907562,8,154.890756302521,9,261.3781512605042,13,111.32773109243698,3,73.02127659574468,8,146.04255319148936,9,213.44680851063828,10,61.787234042553195,13,33.702127659574465,3,56.84210526315789,8,79.57894736842105,9,250.10526315789474,10,22.736842105263158,13,22.736842105263158,3,91.82608695652173,8,114.78260869565217,9,252.52173913043478,10,45.91304347826087,13,22.956521739130434,3,63.130434782608695,8,91.82608695652173,9,286.95652173913044,10,63.130434782608695,13,22.956521739130434,3,53.87755102040816,5,4.897959183673469,8,151.83673469387756,9,146.9387755102041,10,34.285714285714285,13,88.16326530612245,3,70.76288659793815,8,103.42268041237114,9,234.06185567010309,10,70.76288659793815,13,48.98969072164949,3,84.0,8,252.0,9,60.0,10,132.0,3,84.0,8,192.0,9,216.0,10,84.0,3,66.0,8,210.0,9,138.0,10,114.0,3,18.0,8,180.0,9,216.0,10,66.0,3,66.0,8,174.0,9,198.0,10,42.0,3,141.38181818181818,8,193.74545454545455,9,178.03636363636363,10,62.836363636363636,8,334.4,9,134.93333333333334,10,58.666666666666664,8,288.0,9,150.0,10,138.0,8,216.0,9,168.0,10,96.0,8,294.0,9,108.0,10,78.0,7,23.46666666666667,8,275.73333333333335,9,146.66666666666669,10,70.4,13,11.733333333333334,7,23.04,8,167.04,9,282.24,10,80.64000000000001,13,23.04,7,11.11578947368421,8,116.71578947368421,9,277.89473684210526,10,83.36842105263158,13,38.90526315789473,8,146.96907216494847,9,261.2783505154639,10,70.76288659793815,13,48.98969072164949,8,168.79120879120882,9,184.6153846153846,10,68.57142857142857,13,58.02197802197802,8,76.89320388349515,9,343.45631067961165,10,30.75728155339806,13,76.89320388349515,8,74.66666666666666,9,336.0,10,58.666666666666664,13,58.666666666666664,8,129.72972972972974,9,285.4054054054054,10,83.02702702702703,13,77.83783783783784,8,162.25352112676057,9,175.77464788732394,10,60.84507042253521,13,81.12676056338029,16,48.0,"
22649,2012-10-01 00:00:00,6,LM: Logistics,"2,471.02803738317755,4,8.97196261682243,1,24.20168067226891,2,517.9159663865546,4,29.04201680672269,9,4.840336134453781,1,8.0,2,296.0,4,224.0,1,121.84615384615385,2,306.8717948717949,4,76.71794871794873,9,22.564102564102566,1,39.84905660377358,2,408.4528301886793,4,79.69811320754717,2,480.0,2,495.0,4,33.0,2,493.71428571428567,4,82.28571428571428,2,474.3050847457627,4,53.694915254237294,2,382.9090909090909,4,49.090909090909086,2,472.83582089552243,4,55.16417910447761,2,528.0,2,471.7241379310345,4,8.275862068965518,2,214.8235294117647,4,23.294117647058826,9,144.94117647058826,13,144.94117647058826,2,411.0857142857143,4,116.91428571428571,2,384.0,4,192.0,2,528.0,2,480.0,2,291.84,4,46.08,9,142.07999999999998,2,479.26717557251914,9,96.73282442748092,2,488.7567567567568,9,24.972972972972975,13,14.27027027027027,2,330.24,4,61.440000000000005,9,184.32,2,266.6666666666667,4,142.22222222222223,9,71.11111111111111,2,216.7741935483871,4,201.29032258064518,9,61.935483870967744,2,416.390243902439,4,103.02439024390245,9,8.585365853658537,2,177.23076923076923,4,109.06508875739645,9,289.70414201183434,2,361.5135135135135,4,104.64864864864865,9,61.83783783783784,2,303.7808219178082,4,224.21917808219177,2,401.3114754098361,4,70.81967213114754,9,7.868852459016394,2,466.7826086956522,4,61.21739130434783,2,375.27272727272725,9,152.72727272727272,2,565.7142857142857,4,10.285714285714285,2,480.0,16,48.0,"
22652,1995-01-02 00:00:00,5,MA: Mgmt Advisory Svcs,"7,384.0,9,96.0,7,532.5,8,12.0,9,31.5,7,399.0,9,129.0,7,333.0,8,12.0,9,183.0,7,441.0,8,24.0,9,63.0,7,195.55555555555554,9,278.51851851851853,13,5.925925925925926,7,414.0,9,114.0,7,537.0,9,39.0,7,522.0,9,6.0,7,384.0,9,48.0,7,507.23595505617976,9,14.831460674157302,13,5.932584269662922,7,324.0,9,204.0,7,480.0,7,528.0,7,516.0,9,12.0,7,528.0,9,48.0,7,528.0,7,480.0,7,429.0,9,51.0,7,438.0,9,138.0,7,396.0,9,132.0,7,525.0,9,51.0,7,390.0,9,90.0,7,342.0,9,138.0,7,480.0,9,48.0,7,477.0,9,99.0,7,396.0,9,132.0,7,336.0,9,192.0,7,414.0,9,66.0,7,213.0,9,315.0,7,438.0,9,90.0,7,414.0,9,162.0,7,459.2592592592593,9,20.74074074074074,16,48.0,"
22654,1995-01-23 00:00:00,5,DS: Digital Services,"7,15.0,9,465.0,7,12.0,9,564.0,7,9.0,9,519.0,9,528.0,9,528.0,9,480.0,7,6.0,9,522.0,7,30.0,9,546.0,7,9.0,9,519.0,7,6.0,9,426.0,7,12.0,9,516.0,9,528.0,9,480.0,7,39.0,9,489.0,7,6.0,9,522.0,9,576.0,7,9.0,9,519.0,7,6.0,9,474.0,7,6.0,9,474.0,7,6.0,9,570.0,9,528.0,9,576.0,7,6.0,9,474.0,9,480.0,9,528.0,7,6.0,9,570.0,7,3.0,9,525.0,9,528.0,7,7.5,9,472.5,7,48.0,9,480.0,7,6.0,9,522.0,7,12.0,9,564.0,7,6.0,9,474.0,16,48.0,"
22658,1995-02-01 00:00:00,4,MA: Mgmt Advisory Svcs,"16,480.0,9,576.0,16,528.0,9,528.0,9,528.0,16,480.0,16,528.0,9,576.0,16,528.0,16,432.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
22662,1995-04-01 00:00:00,5,LM: Logistics,"3,415.2147239263804,9,55.95092024539877,13,8.83435582822086,3,432.0,9,144.0,3,349.5,9,178.5,3,345.0,9,183.0,3,264.0,9,264.0,3,408.0,9,72.0,3,432.0,9,96.0,3,528.0,9,48.0,3,423.0,9,105.0,3,288.0,9,144.0,3,480.0,9,48.0,3,438.0,9,90.0,3,462.0,9,18.0,3,480.0,9,48.0,3,252.0,9,276.0,3,423.0,9,153.0,3,480.0,9,48.0,3,402.0,9,78.0,3,408.0,9,72.0,3,270.0,9,306.0,3,360.0,9,168.0,3,405.0,9,171.0,3,252.0,9,228.0,3,444.0,9,36.0,3,420.0,9,108.0,3,522.0,9,54.0,3,432.0,9,96.0,3,396.0,9,132.0,3,378.0,9,102.0,3,288.0,9,240.0,3,396.0,9,132.0,3,487.8367346938776,9,76.40816326530613,13,11.755102040816325,3,468.0,9,12.0,16,48.0,"
22664,1995-04-01 00:00:00,4,LM: Logistics,"5,480.0,5,539.7942857142857,9,36.205714285714286,5,495.0,9,33.0,5,500.57142857142856,9,27.42857142857143,5,528.0,5,480.0,5,266.42201834862385,9,261.57798165137615,5,496.551724137931,9,79.44827586206897,5,528.0,5,329.4915254237288,9,102.50847457627118,5,509.14285714285717,9,18.857142857142858,5,528.0,5,480.0,5,528.0,5,528.0,5,576.0,5,528.0,5,480.0,5,480.0,5,464.15533980582524,9,111.84466019417475,5,528.0,5,576.0,5,472.88888888888886,9,7.111111111111112,5,480.0,5,528.0,5,576.0,5,528.0,5,528.0,5,428.4563758389262,9,51.54362416107382,5,512.4705882352941,9,7.764705882352941,13,7.764705882352941,5,515.1219512195122,9,6.439024390243903,13,6.439024390243903,5,576.0,5,460.60606060606057,9,9.696969696969697,13,9.696969696969697,16,48.0,"
22668,1994-06-01 00:00:00,nan,SL: Legacy,"1,27.0,5,6.0,6,22.5,8,153.0,9,271.5,1,31.5,5,9.0,6,43.5,8,130.5,9,352.5,10,9.0,1,42.0,5,6.0,6,12.0,8,108.0,9,339.0,10,21.0,1,30.629834254143645,5,8.751381215469612,6,35.00552486187845,8,100.64088397790056,9,331.0939226519337,10,7.292817679558011,13,14.585635359116022,1,37.714285714285715,5,8.38095238095238,6,32.12698412698413,8,121.52380952380952,9,273.77777777777777,10,18.158730158730158,13,36.317460317460316,1,5.501432664756447,5,9.627507163323783,6,20.630372492836674,8,100.40114613180516,9,298.45272206303724,10,5.501432664756447,13,39.88538681948424,1,31.394594594594597,5,8.562162162162164,6,25.686486486486487,8,98.46486486486486,9,329.6432432432432,10,8.562162162162164,13,25.686486486486487,1,29.64705882352941,5,14.117647058823529,6,32.470588235294116,8,149.64705882352942,9,297.8823529411765,10,18.352941176470587,13,33.88235294117647,1,43.58490566037736,5,16.18867924528302,6,48.56603773584905,8,89.66037735849056,9,220.41509433962264,10,19.92452830188679,13,89.66037735849056,1,26.68235294117647,5,12.705882352941176,6,10.16470588235294,8,40.65882352941176,9,249.03529411764703,10,26.68235294117647,13,66.07058823529412,1,25.085972850678733,5,9.556561085972852,6,34.64253393665159,8,58.53393665158371,9,258.02714932126696,10,34.64253393665159,13,107.51131221719457,1,17.16,5,7.92,6,38.279999999999994,8,50.160000000000004,9,322.08,10,29.04,13,63.36,1,33.10344827586207,5,11.03448275862069,6,29.79310344827586,8,54.06896551724138,9,193.10344827586206,10,32.0,13,126.89655172413794,1,3.4736842105263155,5,6.947368421052631,6,20.842105263157894,8,13.894736842105262,9,392.5263157894737,10,6.947368421052631,13,83.36842105263158,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
22684,1995-10-01 00:00:00,nan,SL: Legacy,"5,336.0,9,144.0,5,543.0,9,15.0,10,18.0,5,459.0,9,69.0,5,276.0,9,252.0,5,438.0,9,90.0,5,270.0,9,210.0,5,336.0,9,192.0,5,546.0,9,30.0,16,528.0,16,432.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,15,528.0,15,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
22689,1995-12-01 00:00:00,4,LM: Logistics,"16,480.0,9,576.0,16,528.0,9,528.0,16,528.0,16,480.0,16,528.0,16,576.0,16,528.0,16,432.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,8,528.0,16,480.0,16,480.0,8,576.0,8,528.0,8,576.0,8,480.0,16,480.0,8,528.0,16,576.0,16,528.0,16,528.0,9,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
22741,2016-03-28 00:00:00,5,LM: Logistics,"1,468.0,9,12.0,1,572.9361702127659,9,3.0638297872340425,1,528.0,1,520.6666666666667,9,7.333333333333333,1,528.0,1,480.0,1,476.6666666666667,9,51.333333333333336,1,522.0,9,54.0,1,528.0,1,432.0,1,528.0,1,528.0,1,480.0,1,528.0,1,528.0,1,576.0,1,528.0,1,480.0,1,480.0,1,576.0,1,528.0,1,576.0,1,480.0,1,480.0,1,528.0,1,576.0,1,528.0,1,528.0,1,468.0,9,12.0,1,507.6923076923077,9,20.30769230769231,1,488.40000000000003,9,39.6,1,576.0,1,480.0,16,48.0,"
22744,1993-02-15 00:00:00,5,LM: Logistics,"3,480.0,3,475.5692307692307,9,91.56923076923076,13,8.861538461538462,3,480.0,9,48.0,3,397.4831460674157,9,124.58426966292134,13,5.932584269662922,3,528.0,3,282.0,9,198.0,3,384.0,9,144.0,3,576.0,3,528.0,3,264.0,9,168.0,3,480.0,9,48.0,3,516.1348314606741,9,5.932584269662922,13,5.932584269662922,3,480.0,3,528.0,3,528.0,3,528.0,9,48.0,3,528.0,3,480.0,3,288.0,9,192.0,3,564.0,9,12.0,3,528.0,3,576.0,3,96.0,9,384.0,3,384.0,9,96.0,3,528.0,3,576.0,3,468.0,9,60.0,3,432.0,9,96.0,3,456.0,9,24.0,3,271.5,9,256.5,3,480.0,9,48.0,3,192.0,9,384.0,3,433.73493975903614,9,46.265060240963855,16,48.0,"
22750,1996-02-26 00:00:00,5,AA: Advanced Analytics,"5,402.16216216216213,10,77.83783783783784,5,474.0,10,102.0,5,516.0,10,12.0,5,517.8461538461538,9,10.153846153846155,5,507.0,9,21.0,5,480.0,5,521.4,9,6.6000000000000005,5,507.0,9,69.0,5,519.0,9,9.0,5,432.0,5,528.0,5,528.0,5,480.0,5,528.0,5,528.0,5,576.0,5,528.0,5,480.0,5,480.0,5,576.0,5,528.0,5,576.0,5,480.0,5,480.0,5,528.0,5,576.0,5,528.0,5,528.0,5,480.0,5,528.0,5,528.0,5,576.0,5,480.0,16,48.0,"
22751,1996-02-26 00:00:00,nan,LM: Logistics,"16,480.0,16,576.0,16,528.0,16,528.0,16,528.0,2,480.0,16,528.0,16,576.0,16,528.0,16,432.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
22763,1996-06-24 00:00:00,nan,SL: Legacy,"1,13.779904306220097,3,11.483253588516746,5,2.2966507177033493,7,59.71291866028708,9,211.29186602870814,10,68.89952153110048,13,112.53588516746412,3,15.936758893280633,7,79.68379446640317,9,234.498023715415,10,107.00395256916997,13,138.87747035573122,1,6.6000000000000005,3,11.0,7,74.8,9,248.6,10,46.199999999999996,13,140.8,3,9.6,7,81.6,9,285.59999999999997,10,45.6,13,105.60000000000001,3,2.389140271493213,7,97.95475113122173,9,262.80542986425337,10,57.339366515837106,13,107.51131221719457,3,5.333333333333334,7,40.0,9,360.0,10,21.333333333333336,13,53.33333333333333,3,4.911627906976744,7,68.76279069767442,9,314.3441860465116,10,44.2046511627907,13,95.77674418604651,3,7.2301255230125525,7,132.55230125523013,9,265.10460251046027,10,57.84100418410042,13,113.27196652719667,3,4.95774647887324,7,131.38028169014086,9,255.3239436619718,10,44.61971830985915,13,91.71830985915493,3,2.586826347305389,7,90.53892215568862,9,250.92215568862275,10,28.455089820359284,13,59.49700598802395,3,2.3783783783783785,7,114.16216216216216,9,264.0,10,38.054054054054056,13,109.4054054054054,3,2.4220183486238533,7,108.9908256880734,9,273.6880733944954,10,41.174311926605505,13,101.72477064220185,5,11.851851851851851,7,82.96296296296296,8,11.851851851851851,9,167.90123456790124,10,41.48148148148148,13,163.9506172839506,3,4.888888888888888,7,63.55555555555555,9,215.1111111111111,10,29.333333333333332,13,215.1111111111111,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
22764,2017-11-01 00:00:00,nan,MA: Mgmt Advisory Svcs,"14,480.0,14,576.0,5,300.55384615384617,8,211.20000000000002,9,16.246153846153845,5,359.04,8,147.84,9,21.12,5,183.33333333333331,8,344.6666666666667,8,480.0,5,49.81132075471699,8,478.188679245283,5,92.4963503649635,8,483.5036496350365,5,467.65714285714284,9,30.17142857142857,13,30.17142857142857,5,432.0,5,528.0,5,528.0,5,480.0,5,432.0,9,96.0,5,528.0,16,576.0,15,528.0,15,480.0,15,480.0,15,576.0,15,528.0,15,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
22776,1996-09-01 00:00:00,4,LM: Logistics,"9,300.0,13,180.0,8,418.90909090909093,9,104.72727272727273,13,52.36363636363637,8,528.0,8,385.8461538461538,9,142.15384615384616,16,528.0,8,480.0,16,528.0,8,576.0,16,528.0,8,432.0,16,528.0,8,528.0,16,480.0,8,333.4736842105263,9,97.26315789473684,13,97.26315789473684,16,528.0,8,576.0,16,528.0,8,480.0,16,480.0,8,576.0,8,528.0,8,576.0,8,480.0,8,480.0,8,528.0,8,576.0,8,332.44444444444446,9,195.55555555555554,8,528.0,8,480.0,8,528.0,8,528.0,8,576.0,16,480.0,16,48.0,"
