day,sl
"14,171,0,171,14,31,0,310,14,31,0,481,9,171,16,9547",4
"14,126,7,216,14,57,7,285,14,155,7,186,14,62,7,279,14,279,7,62,14,38,7,304,14,307,7,35,14,62,7,272,9,8,14,31,7,272,9,39,14,16,7,326,14,31,7,310,14,15,7,498,9,171,7,636,9,47,7,1023,16,4774",0
"14,24,3,318,14,141,3,201,14,20,3,322,14,28,3,313,14,70,3,272,14,62,3,279,14,62,3,272,15,8,14,31,3,311,14,8,3,334,14,35,3,307,14,58,3,284,14,62,3,279,14,9,3,333,14,6,3,677,16,5796",2
"14,35,1,307,14,114,1,228,14,38,1,304,14,93,1,248,14,35,1,290,9,18,14,54,1,274,9,15,14,31,1,279,9,31,14,93,1,248,14,35,1,307,14,62,1,279,14,31,1,310,14,29,1,313,14,31,1,310,14,9,1,333,14,50,1,292,14,143,1,199,14,341,1,5115,16,341",3
"1,196,9,0,15,146,1,5046,9,69,1,2387,9,0,1,341,9,0,1,1015,9,9,1,338,9,4,1,1023,9,341,16,341",3
"14,341,0,223,15,119,0,9888,16,682",2
"14,111,0,231,14,209,0,133,14,86,0,256,14,35,0,307,14,29,0,313,14,57,0,285,14,97,0,245,14,31,0,310,14,43,0,256,9,43,14,101,0,241,14,35,0,307,14,113,0,229,14,74,0,268,14,55,0,287,14,139,0,203,14,70,0,272,14,31,0,310,14,43,0,299,14,9,0,333,14,8,0,334,14,8,0,3744,16,682",3
"14,35,1,307,14,29,1,313,14,38,1,304,14,62,1,279,14,35,1,307,14,31,1,302,9,9,14,43,1,235,9,32,15,32,14,35,1,307,14,31,1,310,14,31,1,310,14,124,1,217,14,4,1,3747,16,3410",2
"14,38,4,304,14,62,4,279,14,47,4,295,14,31,4,310,14,43,15,22,4,278,14,128,4,214,14,31,4,310,14,124,4,2263,16,6137",2
"14,62,7,280,14,47,7,295,14,73,7,269,14,37,7,305,14,28,7,314,14,29,7,310,9,3,14,69,7,271,15,3,14,82,7,260,14,41,7,301,14,11,7,331,14,92,7,250,14,56,7,286,14,38,7,304,14,74,7,264,9,4,14,62,7,279,14,56,7,286,14,90,7,252,14,31,7,311,14,62,7,279,14,41,7,301,14,121,7,221,14,24,7,318,14,35,7,303,15,4,14,20,7,1611,9,32,15,43,7,326,9,16,7,322,15,20,7,341,16,682",3
"14,91,6,243,15,8,14,69,6,273,14,30,9,15,6,297,14,43,9,43,6,256,9,0,6,334,15,8,6,341,16,8865",4
"14,39,11,303,14,62,11,231,9,49,14,31,11,310,14,32,11,263,9,35,15,13,14,61,11,281,14,57,11,285,9,0,14,41,9,301,14,120,11,0,9,222,14,68,11,0,9,268,15,6,14,88,11,0,9,254,14,86,11,0,9,231,15,26,14,76,11,266,14,66,11,276,14,84,11,254,9,5,14,39,11,303,14,72,11,252,9,18,14,2,11,340,14,9,11,333,14,29,11,286,9,27,14,62,11,0,9,279,14,31,11,303,9,8,14,166,11,176,14,92,11,250,14,6,11,305,9,31,14,47,11,281,9,14,14,22,11,264,9,57,14,4,11,1702,16,682",0
"7,171,15,171,16,10570",4
"14,35,0,307,14,29,0,313,14,38,0,304,14,61,0,281,14,111,0,231,14,31,0,297,9,12,15,2,14,93,0,248,14,35,0,307,14,124,0,217,14,31,0,303,9,8,14,31,0,310,14,43,0,299,14,31,0,310,14,13,0,329,14,31,0,310,14,15,0,327,14,43,0,299,14,86,0,256,14,40,0,302,14,69,0,3683,9,341,16,682",3
"14,62,0,280,14,70,0,272,14,52,0,290,14,31,0,309,9,2,14,105,0,221,9,16,14,128,0,214,14,39,0,521,9,123,0,336,9,6,0,682,16,7160",4
"14,143,0,199,14,38,0,285,9,19,14,62,0,279,14,35,0,307,14,31,0,310,14,52,0,290,14,35,0,307,14,4,0,648,9,31,0,228,9,114,0,2046,16,5456",1
"3,217,0,124,3,114,0,214,9,15,3,452,5,231,9,0,3,171,9,171,3,329,9,13,3,338,9,4,3,2728,0,3049,9,21,0,1705,5,682,16,682",2
"14,9,11,333,14,16,11,326,14,111,11,231,14,41,11,301,14,0,11,341,14,105,11,237,14,130,11,212,14,113,11,224,9,5,14,82,11,260,14,43,11,299,14,59,11,283,14,2,11,340,14,137,11,205,14,22,11,320,14,38,11,304,14,29,11,313,14,29,11,313,14,75,11,267,14,31,11,287,9,24,14,71,11,267,9,5,14,35,11,307,14,66,11,274,9,2,14,155,11,186,14,31,11,307,9,4,14,6,11,336,14,75,11,267,14,11,11,1695,16,682",3
"14,38,4,304,14,93,4,248,14,35,4,307,14,38,9,17,4,287,14,200,4,1847,16,7501",4
"14,35,4,307,14,29,4,313,14,38,4,304,14,124,4,217,14,43,4,299,14,38,9,17,4,287,9,0,14,35,4,307,14,31,4,310,14,31,4,310,14,29,4,313,14,143,4,199,9,35,4,4058,16,3069",2
"14,35,11,307,14,29,11,313,14,38,11,304,14,62,11,279,14,35,11,307,14,38,11,76,9,152,15,76,14,35,11,307,14,155,11,186,14,33,11,281,9,28,14,31,11,310,14,24,11,295,9,24,14,15,11,309,15,18,14,67,11,275,14,54,11,288,14,29,11,313,14,11,11,629,9,43,11,327,9,15,11,328,9,14,11,332,9,10,11,2046,16,2046",3
"14,35,0,307,14,29,0,313,14,38,0,304,14,70,0,272,14,35,0,290,9,18,14,76,0,147,9,81,15,38,14,31,0,310,14,35,0,307,14,93,0,248,14,31,0,310,14,31,0,310,14,29,0,313,14,31,0,310,14,109,0,233,14,55,0,287,14,8,0,334,14,31,0,310,14,137,0,205,14,31,0,310,14,37,0,3682,9,32,16,1023",0
"14,35,4,307,14,31,4,311,14,38,4,304,14,62,9,6,4,274,14,35,4,307,14,67,9,86,4,190,14,37,4,305,14,37,9,4,4,301,14,69,4,273,14,62,4,279,14,41,4,301,14,2,9,11,4,329,14,93,4,248,14,77,4,265,14,8,9,18,4,316,14,256,4,2472,16,3069",2
"14,35,4,307,14,29,4,313,14,38,4,304,14,62,4,279,14,35,4,307,14,38,9,17,4,287,14,31,4,310,14,35,4,307,14,31,4,310,14,31,9,13,4,298,14,31,4,310,14,27,4,315,14,31,4,310,14,35,4,307,9,16,4,5440,16,1023",2
"14,74,5,268,14,122,5,220,14,125,5,205,9,13,14,30,5,283,9,30,14,29,5,313,14,62,5,250,9,30,15,0,14,35,5,307,14,142,5,200,14,72,5,270,14,31,5,305,9,6,14,31,5,309,9,2,14,43,5,299,14,29,5,313,14,18,5,616,9,50,5,338,9,4,5,336,9,6,5,338,9,4,5,2698,9,30,5,672,9,11,5,341,16,1364",3
"14,148,5,185,9,10,14,103,5,239,14,186,5,155,14,101,5,241,14,142,5,188,9,13,14,62,5,279,14,34,5,308,14,92,5,242,9,8,14,88,5,254,14,56,5,285,14,30,5,282,9,30,14,37,5,305,14,403,5,280,14,31,5,310,14,27,5,315,14,402,5,251,9,31,14,255,5,87,14,13,5,327,9,3,14,16,5,617,9,50,5,2387,16,1364",3
"14,52,5,290,14,64,5,278,14,67,5,275,14,62,5,279,14,35,5,307,14,31,5,310,14,69,5,273,14,93,5,248,14,31,5,310,14,47,5,295,14,35,5,307,14,29,5,313,14,148,5,194,14,18,5,324,14,29,5,313,14,31,5,310,14,114,5,520,9,49,5,3751,16,1364",3
"14,35,5,307,14,29,5,306,9,8,14,38,5,304,14,62,5,279,14,171,5,171,14,124,5,217,14,35,5,307,14,93,5,248,14,62,5,279,14,31,5,310,14,19,5,322,14,29,5,313,14,62,5,279,14,116,5,226,14,31,5,310,14,31,5,310,14,35,5,563,9,86,5,3406,9,5,5,341,16,1364",3
"14,310,5,31,14,64,5,278,14,124,5,212,9,6,14,67,5,275,14,29,5,273,9,41,14,38,5,304,14,62,5,247,9,33,15,0,14,35,5,307,14,62,5,279,14,34,5,308,14,40,5,302,14,30,5,312,14,30,5,310,9,2,14,57,5,285,14,62,5,274,9,6,14,24,5,318,14,8,5,303,9,31,5,292,9,50,5,338,9,4,5,336,9,6,5,2715,9,13,5,341,16,1364",3
"14,273,5,69,14,35,5,307,14,29,5,313,14,38,5,304,14,62,5,279,14,31,5,310,14,35,5,307,14,31,5,310,14,31,5,310,14,35,5,307,14,28,5,314,14,217,5,124,14,41,5,600,9,43,5,4753,9,21,5,341,16,1364",3
"14,35,0,301,15,7,14,29,0,313,14,38,0,304,14,93,0,248,14,86,0,256,14,38,0,304,14,31,0,310,14,4,0,338,14,186,0,140,9,16,14,57,0,285,14,4,0,594,9,86,0,679,9,4,0,326,9,16,0,677,9,6,0,1023,16,4092",1
"14,80,5,262,14,114,5,228,14,134,5,208,14,43,5,299,14,56,5,286,14,62,5,279,14,93,5,245,9,4,14,114,5,228,14,105,5,237,14,35,5,307,14,78,5,264,14,35,5,307,9,0,14,45,5,297,14,119,5,222,14,39,5,303,14,56,5,286,14,24,5,318,14,12,5,330,14,11,5,284,9,47,14,2,5,340,14,24,5,318,14,28,5,314,14,20,5,524,15,139,5,330,9,12,5,992,9,31,5,682,9,0,15,0,16,1023",2
"14,47,7,291,15,4,14,57,7,285,14,76,7,254,9,12,14,40,7,301,9,2,14,69,7,271,15,3,14,144,7,190,15,8,14,186,7,148,15,4,9,4,14,57,7,285,14,69,7,260,9,13,14,76,7,262,9,4,14,35,7,307,14,31,7,295,15,6,9,10,14,31,7,310,14,43,7,299,14,66,7,264,15,12,14,43,7,227,9,66,15,6,14,8,7,303,9,31,14,16,7,326,14,24,7,310,9,8,14,4,7,270,9,41,15,4,9,24,14,6,7,276,9,41,15,20,14,39,7,303,14,6,7,336,14,6,7,416,9,208,15,54,7,202,9,140,7,674,9,9,7,304,9,38,7,333,9,9,16,1023",3
"14,35,4,307,14,29,4,313,14,38,4,304,14,62,4,279,14,40,9,34,4,269,14,35,4,307,14,31,4,310,14,171,4,171,9,62,4,4712,16,3410",2
"14,62,4,279,14,195,9,57,4,90,14,465,4,217,9,31,4,652,16,8865",4
"14,150,7,192,14,35,7,282,9,26,14,117,7,221,9,4,14,9,7,316,9,18,14,77,7,265,14,35,7,285,9,23,14,32,7,309,14,37,7,305,14,62,7,276,9,4,14,33,7,302,9,5,15,3,14,26,7,316,14,30,7,311,14,40,7,297,9,6,14,31,7,310,14,20,7,322,14,13,7,329,14,2,7,336,15,4,14,37,7,295,9,10,7,677,9,6,7,322,9,20,7,209,9,129,15,5,7,667,9,16,7,1705,16,1364",3
"14,78,4,264,14,79,4,263,14,83,4,259,14,24,4,318,9,37,4,305,16,9206",4
"14,35,4,307,14,171,4,171,14,38,4,304,14,62,4,279,14,34,4,308,14,31,4,310,14,35,4,307,14,124,4,217,14,31,9,8,4,303,14,31,4,310,14,43,4,299,14,31,4,310,14,57,4,285,14,15,4,327,9,41,4,301,9,20,4,4754,16,1364",2
"14,58,0,284,14,88,0,254,14,41,0,301,14,29,0,313,14,31,0,310,15,0,14,35,0,307,14,31,0,310,14,50,0,292,14,31,0,310,14,82,0,256,9,4,14,78,0,264,14,38,0,304,14,84,0,258,14,20,0,322,14,37,0,305,14,24,0,318,14,109,0,233,14,72,0,270,14,39,0,303,14,37,0,271,9,13,15,22,14,9,0,333,14,18,0,324,14,6,0,336,14,4,0,338,14,35,0,644,9,4,0,1015,9,9,16,1364",3
"14,34,4,308,14,28,4,314,14,38,4,304,14,62,9,4,4,276,14,620,4,62,14,34,4,308,14,31,4,310,14,31,4,310,14,31,4,310,14,29,4,313,14,124,4,217,14,69,4,273,14,35,9,120,4,188,14,124,4,217,9,15,4,4759,16,1364",2
"14,62,4,279,14,166,4,176,14,38,4,304,14,217,4,124,14,39,4,303,14,210,4,132,14,95,4,247,14,31,4,311,14,50,4,292,14,92,4,250,14,57,4,285,14,155,4,186,14,33,4,309,14,30,4,312,14,61,4,281,14,31,4,310,14,62,4,279,14,32,4,309,14,52,4,290,14,67,4,275,14,53,4,289,14,31,4,310,14,27,4,315,14,228,4,114,14,34,4,308,9,15,4,1349,16,1364",2
"14,69,4,273,14,29,4,313,14,38,4,304,14,62,4,279,14,35,4,307,14,35,4,307,14,31,4,310,14,62,4,279,14,35,4,307,14,137,4,205,14,29,4,313,9,15,4,3736,16,3410",2
"14,62,7,279,14,137,7,199,9,5,15,3,14,78,7,264,14,84,7,258,14,46,7,296,14,32,7,310,14,31,7,307,15,4,14,34,7,303,9,5,14,62,7,276,15,4,14,29,7,313,14,62,7,280,14,32,7,309,14,119,7,219,15,4,14,11,7,331,14,4,7,334,15,4,14,11,7,1344,9,10,7,239,9,69,15,35,7,338,9,4,7,338,9,4,7,977,9,47,7,311,9,31,7,311,9,31,7,682,16,1364",3
"14,69,0,273,14,199,0,143,14,248,0,93,14,35,0,307,14,29,0,285,9,29,14,48,0,289,15,5,14,93,0,248,14,59,0,262,9,22,14,35,0,282,9,26,14,31,0,279,9,31,14,124,0,217,14,31,0,310,14,15,0,285,9,43,14,31,0,310,14,35,0,273,9,35,14,31,0,310,14,31,0,310,14,31,0,279,15,31,14,29,0,620,9,35,0,2708,9,21,0,341,16,1364",1
"14,31,11,310,14,31,11,310,14,16,11,326,14,56,11,252,9,35,14,66,11,276,14,47,11,295,14,122,11,220,14,39,11,303,14,39,11,303,14,97,11,245,14,32,11,309,14,34,11,308,14,29,11,313,14,38,11,304,14,62,11,279,14,35,11,307,14,43,11,283,9,16,14,51,11,3700,16,1364",3
"14,69,0,273,14,61,0,281,14,31,0,310,14,24,0,318,14,93,0,248,14,124,0,217,14,111,0,231,14,76,0,266,14,62,0,279,14,35,0,307,14,54,0,288,14,186,0,155,14,88,0,254,14,86,0,256,14,62,0,279,14,69,0,273,14,455,0,228,14,248,0,93,14,372,0,310,14,32,0,309,14,23,0,590,9,71,0,327,9,15,0,1364,16,1364",3
"14,186,4,155,14,239,4,103,14,1147,4,217,14,114,15,4,4,224,9,47,15,5,4,290,16,8183",4
"14,35,4,307,14,47,4,295,14,38,4,304,14,62,4,279,14,64,9,41,4,237,14,31,4,310,14,35,4,307,14,62,4,279,14,62,4,279,14,62,4,279,14,29,4,313,14,31,4,310,14,114,4,228,14,137,4,205,14,31,4,310,9,24,4,4750,16,1364",2
"14,39,7,303,14,16,7,326,14,159,7,183,14,128,7,214,14,26,7,316,14,35,7,307,14,38,7,304,14,62,7,280,14,35,7,305,15,3,14,35,7,307,14,31,7,305,9,6,14,82,7,260,14,55,7,287,14,97,7,245,14,4,7,338,14,25,7,317,14,26,7,316,14,13,7,327,9,3,14,14,7,328,14,28,7,314,14,27,7,545,9,103,15,9,7,338,9,4,7,267,9,75,7,338,15,4,7,651,9,31,7,682,16,1364",3
"14,279,4,62,14,35,4,307,14,341,9,30,4,312,16,9547",4
"14,152,11,185,9,5,14,216,11,126,14,35,11,307,14,40,11,247,9,56,14,38,11,304,14,62,11,279,14,35,11,303,9,5,14,56,15,282,9,5,14,62,11,279,14,9,11,333,14,69,11,171,15,94,9,9,14,24,11,540,9,120,11,338,9,4,11,318,9,20,15,4,11,330,9,12,11,310,9,31,11,284,9,58,11,641,9,42,11,682,16,3410",3
"14,35,0,307,14,171,0,171,14,105,0,237,14,93,0,124,15,124,14,35,15,307,14,248,15,93,14,35,0,273,9,35,14,124,0,206,9,12,14,70,0,272,14,31,0,310,14,114,0,114,15,114,14,124,15,217,14,268,0,74,14,24,0,318,14,31,0,310,14,35,0,307,14,31,0,310,14,57,0,285,14,248,0,93,14,285,0,57,14,217,0,2409,15,103,9,273,15,69,16,1364",1
"14,52,8,290,14,62,8,279,14,76,8,266,14,155,8,186,9,0,14,94,9,248,14,217,7,124,14,103,3,173,6,39,9,28,14,75,3,122,9,35,6,75,9,37,14,70,7,272,14,28,7,309,3,6,14,29,3,135,9,18,6,71,15,88,9,4,14,15,8,299,15,29,14,29,8,313,14,34,9,5,3,5,6,214,9,86,14,43,7,299,14,62,7,279,14,103,7,239,14,35,8,307,14,43,8,299,14,29,9,22,6,185,13,8,15,93,9,8,14,31,9,31,6,24,15,256,7,341,9,69,15,273,8,2046,16,1364",3
"14,103,9,7,10,233,14,60,9,0,10,282,14,35,10,307,14,29,10,313,14,38,10,304,14,62,9,8,10,272,14,35,10,292,15,15,14,60,9,55,10,227,14,31,9,0,10,304,9,8,14,62,10,279,14,29,9,143,10,171,14,31,9,27,10,285,14,171,10,171,14,155,10,186,14,171,10,171,14,256,9,0,10,86,14,31,10,310,14,35,10,307,9,28,10,314,9,16,10,326,9,21,10,321,9,341,10,2046,16,1705",2
"14,35,0,307,14,57,0,285,14,38,0,304,14,60,0,281,14,35,0,239,9,35,15,35,14,30,0,311,14,32,0,310,14,31,0,302,9,10,14,648,0,35,14,54,0,288,14,27,0,313,9,2,14,157,0,185,9,7,0,329,9,6,0,667,9,15,0,3406,9,4,0,322,9,20,0,341,16,1705",3
"14,87,5,255,14,30,5,306,9,6,14,30,5,312,14,27,5,315,14,145,5,197,14,41,5,301,1,66,9,145,15,132,1,1010,9,14,1,652,9,31,1,336,9,6,1,307,9,35,1,1002,9,22,1,331,9,11,1,670,9,13,1,329,9,13,1,311,9,31,1,331,9,11,1,290,9,52,1,315,9,27,1,123,5,206,9,14,5,678,9,5,16,1705",2
"14,186,7,155,14,114,7,228,14,62,7,279,14,124,7,217,14,62,7,279,14,35,7,307,14,38,7,304,14,74,9,6,7,262,14,35,7,237,9,69,15,3,14,34,7,308,14,64,7,278,14,62,7,268,15,12,14,85,7,257,14,38,7,304,14,93,7,248,14,205,7,137,14,13,7,295,9,35,7,2042,15,4,7,651,9,31,7,1009,9,15,16,1705",0
"5,1021,9,3,5,304,9,38,5,977,9,47,5,1364,9,1364,16,6137",3
"5,1701,9,5,5,325,9,17,5,1364,9,341,16,7501",3
"9,21,2,321,9,35,2,307,9,233,2,109,9,10,2,332,9,6,2,336,9,23,2,6456,16,3069",2
"14,791,9,41,4,191,16,9888",4
"14,56,4,286,14,29,4,313,14,60,4,282,14,43,4,299,14,78,4,264,14,69,4,273,14,62,4,279,14,31,9,8,4,303,14,31,4,310,14,43,4,299,14,62,4,279,14,31,4,310,14,31,4,310,14,31,4,310,14,35,9,5,4,303,14,52,4,290,14,69,4,273,14,57,4,285,14,31,4,310,14,29,9,82,4,231,14,13,4,2374,16,2046",2
"14,35,4,307,14,86,4,256,14,38,4,304,14,43,4,299,14,62,4,279,14,69,4,273,14,80,4,262,14,124,4,217,14,31,4,310,14,154,4,188,14,39,4,303,14,45,4,297,14,35,4,307,14,29,4,313,14,29,4,313,14,40,9,79,4,3634,16,2046",2
"14,205,1,47,9,90,14,103,1,128,9,111,14,175,5,152,4,16,14,81,1,64,9,197,14,150,1,128,9,64,14,40,1,11,9,292,14,38,1,43,5,166,9,95,14,57,1,114,5,29,9,143,14,31,5,276,4,35,14,31,5,233,9,16,4,62,14,46,5,281,4,16,14,80,5,244,4,18,14,30,5,293,9,2,4,17,14,10,5,301,4,28,9,5,14,16,1,190,9,136,14,31,1,248,9,62,14,36,1,103,9,203,14,24,1,264,9,55,1,139,5,185,9,18,1,113,5,194,9,35,1,74,5,206,9,62,1,43,5,109,9,190,1,39,9,303,1,35,9,307,1,9,5,290,4,43,5,338,4,4,5,333,4,9,16,2046",2
"14,103,15,182,9,58,14,93,10,248,14,103,9,11,15,229,14,43,8,183,15,117,14,6,9,9,15,295,9,32,14,262,9,18,8,18,15,45,14,28,9,28,8,14,9,272,14,38,15,19,9,285,14,57,9,214,15,36,9,36,14,31,9,6,8,152,15,154,14,62,8,121,15,159,14,29,10,313,14,31,10,310,14,31,9,310,14,31,15,171,9,140,14,11,9,3,15,31,9,306,15,233,9,108,15,93,9,259,15,101,9,223,8,6,9,336,8,18,15,324,8,222,15,103,9,18,8,39,10,137,15,167,10,341,15,26,9,316,15,159,9,524,16,2046",1
"14,35,0,299,9,9,14,29,0,313,14,38,0,304,14,57,0,29,9,86,15,171,14,70,0,272,14,54,0,278,9,11,14,144,0,144,9,55,14,51,0,268,15,24,14,31,0,310,14,43,0,285,9,15,14,124,0,217,14,29,0,313,14,116,0,195,9,31,14,166,0,176,14,34,0,300,9,8,14,36,0,643,9,4,0,326,9,16,0,268,9,74,0,510,9,173,0,677,9,6,0,677,9,6,0,682,16,2046",0
"14,90,5,252,14,72,5,270,14,124,5,217,14,62,5,279,14,101,5,241,14,43,5,294,9,5,14,35,5,307,14,93,5,248,14,16,5,326,14,22,5,292,9,29,14,8,5,618,9,57,5,679,9,4,5,329,9,13,5,310,9,31,5,651,9,31,5,307,9,35,5,1023,16,3410",2
"14,124,1,177,5,6,15,4,9,31,14,31,1,37,5,252,15,8,9,14,14,76,5,36,12,131,15,48,9,53,14,134,1,208,14,101,1,241,14,18,1,309,9,15,14,57,1,260,5,25,14,35,1,235,5,15,9,58,14,29,1,278,5,8,9,29,14,35,1,307,14,39,1,303,14,31,1,310,14,29,1,313,14,31,1,310,14,35,1,231,5,13,9,64,14,103,1,239,14,69,1,335,5,274,9,6,1,338,9,4,1,256,9,86,1,341,5,123,9,14,15,138,9,68,5,247,9,24,15,16,9,57,5,139,12,18,9,186,12,302,9,40,12,341,16,2387",2
"14,35,4,307,14,29,4,313,14,38,4,304,14,124,4,217,14,35,4,307,14,62,4,279,14,62,9,20,4,260,14,62,4,279,14,29,4,313,14,124,4,217,14,62,4,5394,16,2387",2
"1,285,9,57,1,341,9,0,1,341,9,0,1,2709,9,19,1,3389,9,22,1,1705,16,2387",2
"7,301,9,41,7,332,9,10,7,337,9,5,7,308,9,30,15,4,7,633,9,50,7,682,16,8183",3
"1,10,5,50,9,13,15,25,4,213,9,32,1,60,5,124,4,148,9,12,1,33,5,124,4,186,1,11,5,206,4,126,1,121,5,170,4,52,1,45,5,50,9,19,4,229,1,28,5,74,4,240,16,8524",2
"14,73,0,269,14,171,0,171,14,56,0,286,14,62,9,280,14,169,0,173,14,47,0,295,14,78,0,258,9,6,14,40,0,302,14,46,0,295,14,54,0,288,14,28,0,314,14,25,0,305,9,13,14,43,0,299,14,35,0,307,14,31,0,311,14,31,0,310,14,81,0,261,14,62,0,279,14,16,0,326,14,24,0,601,9,59,0,1360,9,4,0,341,16,2387",3
"14,35,1,307,14,72,1,270,14,38,1,304,14,62,1,279,14,35,1,307,14,93,1,248,14,47,1,295,14,31,1,310,14,29,1,313,14,31,1,310,14,31,1,310,14,29,1,313,14,31,1,310,14,29,1,313,14,57,1,285,14,69,1,902,9,54,1,2728,16,2387",2
"14,35,4,307,14,29,4,313,14,38,4,304,14,205,4,137,14,31,4,310,14,171,4,4603,16,4433",2
"14,35,1,307,14,171,1,171,14,38,1,304,14,62,1,279,14,35,1,307,14,31,1,310,14,64,1,278,14,31,1,310,9,0,14,32,1,309,14,55,1,287,14,94,1,248,14,15,1,327,14,31,1,311,9,0,14,35,1,600,9,48,1,3730,9,22,16,2387",3
"11,232,9,83,15,27,11,341,9,0,11,340,15,2,11,1020,9,3,11,338,15,4,11,311,9,31,11,2041,9,6,11,1673,9,30,15,2,11,1705,16,3069",3
"3,309,9,32,3,338,9,4,3,667,9,16,3,3069,16,6478",2
"14,60,11,282,14,52,11,290,14,43,11,285,9,15,14,87,11,255,14,53,11,289,14,119,11,223,14,192,11,150,14,58,11,284,14,53,11,289,14,86,11,256,14,61,11,281,14,56,11,263,9,24,14,68,11,274,14,100,11,242,14,181,11,161,14,43,11,299,14,2,11,340,14,2,11,340,14,36,11,306,14,10,11,332,14,4,11,565,9,114,11,332,9,10,11,333,9,9,11,337,9,5,11,341,16,2387",3
"14,198,0,144,14,155,0,186,14,124,0,217,14,114,0,228,14,29,0,313,14,69,0,273,14,199,0,143,14,38,0,304,14,69,0,273,14,62,0,279,14,171,0,171,14,155,0,186,14,837,0,186,14,376,0,273,9,35,14,31,0,310,14,29,0,540,9,114,0,2046,16,2387",1
"14,38,6,304,14,12,6,330,9,114,6,910,16,9206",4
"14,35,0,307,14,29,0,313,14,279,0,62,14,35,0,307,14,159,0,183,14,31,0,310,14,31,0,310,14,143,0,199,14,31,0,310,14,57,0,455,9,171,0,5115,16,2387",1
"14,69,1,273,14,29,1,313,14,38,1,300,9,4,14,192,1,150,14,35,1,307,14,93,1,236,9,13,14,113,1,229,14,31,1,310,14,86,1,256,14,241,1,101,14,28,1,532,9,123,1,338,9,4,1,4433,16,2387",2
"14,12,1,330,14,148,1,194,14,78,1,264,14,47,1,295,14,35,1,307,14,29,1,313,14,38,1,304,14,34,1,308,14,68,1,264,9,10,14,37,1,301,9,4,14,61,1,281,14,31,1,311,14,18,1,324,14,86,1,256,14,29,1,613,9,42,1,2029,9,18,1,1023,16,2728",2
"14,155,6,186,14,8,6,334,14,93,6,248,14,29,6,313,14,35,6,307,14,29,9,15,6,299,14,38,6,304,9,0,14,78,6,264,14,35,6,307,14,39,6,303,14,93,9,62,6,186,14,29,6,313,14,47,6,295,14,69,6,273,14,29,6,313,9,38,6,304,9,0,6,3069,16,2728",3
"14,186,7,155,14,8,7,334,14,35,7,307,14,62,7,279,14,167,7,175,14,64,7,278,14,70,7,272,14,15,7,327,14,29,7,313,14,35,7,273,9,35,14,29,7,295,9,18,14,37,7,305,14,31,7,310,14,31,7,299,9,12,14,29,7,313,14,31,7,310,14,13,7,632,9,38,7,2387,16,2728",0
"14,35,0,307,14,29,0,313,14,206,0,136,14,35,0,307,14,132,0,210,14,31,0,310,14,39,0,303,14,29,0,313,14,93,0,248,14,57,0,285,14,57,0,550,9,76,0,4433,16,2728",1
"14,35,4,307,14,143,4,199,14,38,9,164,4,140,14,186,4,155,14,179,9,5,4,158,14,31,9,12,4,299,14,31,4,310,14,31,4,310,14,29,4,313,14,148,4,194,14,9,4,333,14,8,4,334,9,555,4,128,9,211,4,130,9,177,4,165,9,161,4,2908,16,2728",2
"14,34,3,308,14,24,3,318,14,62,3,279,14,26,3,316,14,186,3,155,14,23,3,319,14,31,3,311,14,25,3,316,14,77,3,265,14,31,3,311,14,52,3,290,14,132,3,210,14,29,3,313,14,35,3,307,14,14,3,328,14,24,3,278,9,41,14,9,3,333,14,38,3,304,14,19,3,323,14,21,3,2026,16,2728",2
"1,258,9,52,15,18,9,15,1,316,9,26,1,339,9,3,1,312,9,30,1,312,9,30,1,340,9,1,1,332,9,10,1,311,9,31,1,333,9,9,1,320,9,22,1,339,9,3,1,324,9,18,1,335,9,7,1,328,9,14,1,318,9,24,1,280,9,62,1,294,9,48,1,198,9,47,10,60,9,38,1,140,9,13,10,173,9,17,1,146,9,12,10,168,9,16,1,192,9,5,10,133,9,13,1,73,9,8,10,261,1,186,9,81,10,75,1,284,9,24,10,34,1,149,9,136,10,58,16,2728",2
"14,188,7,154,14,310,7,31,14,86,7,189,8,68,14,69,7,273,14,15,7,295,9,13,8,20,14,38,7,223,15,19,9,62,14,31,7,310,14,31,7,310,14,31,7,310,14,31,7,310,14,29,7,313,14,31,7,310,14,376,7,307,14,35,7,273,9,35,14,13,7,329,14,57,7,508,9,118,7,303,9,39,7,326,9,16,7,106,5,222,8,14,7,318,9,4,8,20,7,326,9,16,7,682,16,2728",0
"14,35,5,307,9,0,14,29,5,270,9,43,14,38,15,4,9,300,14,62,5,279,14,52,5,290,9,0,14,62,5,279,14,62,5,279,14,31,5,305,9,6,14,26,5,276,15,39,14,124,5,217,14,35,5,307,9,0,14,62,5,279,9,0,14,29,5,313,9,0,14,29,5,472,9,183,5,229,9,113,5,341,9,0,5,330,9,12,5,324,9,18,5,341,9,0,5,670,9,13,5,273,15,69,9,118,15,22,9,544,16,2728",1
"9,21,2,217,9,221,15,224,9,10,2,332,9,29,2,313,9,3,2,333,15,6,2,272,15,35,9,35,2,637,15,26,9,21,2,311,9,31,2,325,15,9,9,9,2,645,15,13,9,25,2,2719,15,9,2,1705,16,2728",2
